StartTime,EndTime,LowFreq,HighFreq,DeltaTime,DeltaFreq,AvgPowerDensity,Annotation
8681.687036,8683.553797,1119.586,2622.188,1.8668,1502.602,-65.13,Birds
8682.662843,8683.163474,2003.469,4154.252,0.5006,2150.783,-60.13,Birds
8683.731988,8684.190193,6039.87,7571.935,0.4582,1532.065,-61.08,Birds
8683.748958,8684.181707,1974.006,2916.815,0.4327,942.809,-65.35,Birds
8684.308987,8684.792647,1590.99,2298.097,0.4837,707.107,-61.74,Birds
8684.979324,8685.429043,1708.841,2651.65,0.4497,942.809,-66.46,Birds
8685.335705,8685.836337,2003.469,2504.337,0.5006,500.867,-60.68,Birds
8685.929675,8686.184233,1384.751,2386.485,0.2546,1001.735,-62.51,Birds
8685.490903,8685.974564,6010.408,7483.547,0.4837,1473.139,-60.38,Birds
8686.347916,8686.77218,3535.534,6305.035,0.4243,2769.502,-65.14,Birds
8686.721268,8687.086135,2150.783,5303.301,0.3649,3152.518,-60.58,Birds
8686.475195,8686.77218,1620.453,2798.964,0.297,1178.511,-64.02,Birds
8687.069165,8687.561311,1502.602,2710.576,0.4921,1207.974,-65.17,Birds
8687.255841,8687.739502,5745.243,7129.993,0.4837,1384.751,-62.45,Birds
8688.46075,8689.046234,3388.22,7601.398,0.5855,4213.178,-65.07,Birds
8687.70556,8688.630456,1561.527,2710.576,0.9249,1149.049,-64.86,Birds
8688.571059,8689.419587,2121.32,3270.369,0.8485,1149.049,-66.13,Birds
8689.224425,8689.996586,1355.288,1679.379,0.7722,324.091,-66.15,Birds
8689.750513,8690.369938,2003.469,4006.938,0.6194,2003.469,-62.78,Birds
8690.454791,8690.879055,1679.379,2209.709,0.4243,530.33,-60.35,Birds
8690.522673,8691.023304,5774.705,7247.845,0.5006,1473.139,-57.18,Birds
8691.159069,8691.625759,3034.667,6511.275,0.4667,3476.608,-65.63,Birds
8691.006334,8691.583333,1826.693,2798.964,0.577,972.272,-65.41,Birds
8691.752938,8692.109319,1149.049,2268.634,0.3564,1119.586,-65.91,Birds
8692.329937,8694.043963,1561.527,7277.307,1.714,5715.78,-58.15,Birds
8694.273065,8695.511916,1384.751,2592.725,1.2389,1207.974,-58.62,Birds
8693.94214,8694.374889,972.272,1384.751,0.4327,412.479,-67.77,Birds
8695.214931,8695.741019,3270.369,7188.919,0.5261,3918.55,-56.91,Birds
8695.95315,8696.360444,3388.22,6275.573,0.4073,2887.353,-65.23,Birds
8695.77496,8696.190738,1738.304,3093.592,0.4158,1355.288,-65.79,Birds
8696.640458,8697.01381,1885.618,5214.913,0.3734,3329.294,-61.56,Birds
8696.301047,8696.725311,1561.527,2651.65,0.4243,1090.123,-61.62,Birds
8697.174003,8697.572811,5242.216,7493.111,0.3988,2250.895,-64.67,Birds
8697.165518,8697.869796,1628.937,2398.98,0.7043,770.043,-69.76,Birds
8697.869796,8698.624986,1480.852,3109.789,0.7552,1628.937,-68.81,Birds
8698.88803,8699.999979,1214.299,2635.916,1.1119,1421.618,-65.14,Birds
8699.337749,8699.736557,5182.982,7700.43,0.3988,2517.448,-65.78,Birds
36000.13876,36059.99998,3657.143,7885.714,59.8612,4228.571,-53.03,Insects
36001.74547,36001.91198,2308.571,3611.429,0.1665,1302.857,-61.65,Birds
36004.02114,36004.35416,2171.429,3565.714,0.333,1394.286,-62.93,Birds
36007.29879,36007.63182,2171.429,3360,0.333,1188.571,-60.88,Birds
36008.54764,36008.85291,2262.857,3405.714,0.3053,1142.857,-60.79,Birds
36011.43385,36011.79463,2194.286,3360,0.3608,1165.714,-64.92,Birds
36013.59852,36013.95929,2285.714,3382.857,0.3608,1097.143,-62.64,Birds
36017.34504,36017.76133,2125.714,3200,0.4163,1074.286,-68.33,Birds
36019.61907,36019.89659,2605.714,3474.286,0.2775,868.571,-63.86,Birds
36021.42296,36021.81148,2080,3497.143,0.3885,1417.143,-63.18,Birds
36022.56079,36022.81056,2080,3451.429,0.2498,1371.429,-63.15,Birds
36026.0298,36026.30732,2285.714,3520,0.2775,1234.286,-66.78,Birds
36027.52841,36027.75043,2651.429,3611.429,0.222,960,-65.11,Birds
36028.91602,36029.19354,2605.714,3611.429,0.2775,1005.714,-71.61,Birds
36031.77448,36032.07975,2285.714,3588.571,0.3053,1302.857,-63.36,Birds
36032.77355,36032.99557,2080,3497.143,0.222,1417.143,-62.62,Birds
36034.74395,36035.07698,2445.714,3497.143,0.333,1051.429,-62.21,Birds
36026.91787,36027.08438,2125.714,3108.571,0.1665,982.857,-72.95,Birds
36030.44238,36030.63664,2651.429,3451.429,0.1943,800,-74.46,Birds
36032.07975,36032.6903,1234.286,1600,0.6105,365.714,-67.02,Birds
36037.26229,36037.76183,2560,3474.286,0.4995,914.286,-66.85,Birds
36036.6185,36036.89602,2697.143,3108.571,0.2775,411.429,-71.31,Birds
36044.6666,36044.88862,2262.857,3085.714,0.222,822.857,-71.4,Birds
36047.19204,36047.46956,2582.857,3405.714,0.2775,822.857,-68.88,Birds
36054.07456,36054.46309,2400,3131.429,0.3885,731.429,-69.56,Birds
36057.26605,36057.59907,2354.286,3474.286,0.333,1120,-68.15,Birds
36000.38853,36001.52636,228.571,617.143,1.1378,388.571,-61.81,Domestic mammals
36009.76873,36010.18501,2697.143,3131.429,0.4163,434.286,-72.99,Birds
36014.29232,36015.51341,228.571,594.286,1.2211,365.714,-63.76,Domestic mammal
36012.47065,36012.91469,1165.714,1531.429,0.444,365.714,-73.42,Birds
36033.55352,36034.66361,182.857,594.286,1.1101,411.429,-66.2,Domestic mammals
36045.52397,36045.968,2810.256,3323.077,0.444,512.821,-72.47,Birds
36051.57392,36051.96245,2769.231,3282.051,0.3885,512.821,-72.14,Birds
5820,5879.999979,5705.66,5977.358,60,271.698,-58.82,Insects
5820.192,5822.111999,6203.774,7109.434,1.92,905.66,-65.17,Insects
5825.039998,5828.831997,6249.057,7064.151,3.792,815.094,-70.28,Insects
5833.583995,5836.175994,6158.491,7064.151,2.592,905.66,-68.53,Insects
5839.967993,5842.031992,6339.623,7290.566,2.064,950.943,-68.92,Insects
5849.42399,5860.751986,6203.774,7516.981,11.328,1313.208,-71.22,Insects
5870.735982,5879.231979,6294.34,7154.717,8.496,860.377,-68.82,Insects
5861.519986,5870.591982,6249.057,7290.566,9.072,1041.509,-71.69,Insects
5820.30547,5820.746705,2083.019,5275.472,0.4412,3192.453,-63.79,Birds
5820.61094,5820.941866,3260.377,3645.283,0.3309,384.906,-62.83,Birds
5821.612203,5821.917673,3283.019,3600,0.3055,316.981,-61.6,Birds
5822.672863,5823.003789,3305.66,3554.717,0.3309,249.057,-63.23,Birds
5820.823072,5821.06066,1335.849,1924.528,0.2376,588.679,-55.15,Birds
5821.20491,5821.51038,928.302,2649.057,0.3055,1720.755,-57.42,Birds
5821.841305,5822.214658,1403.774,2173.585,0.3734,769.811,-54.86,Birds
5822.011011,5822.112834,4505.66,5139.623,0.1018,633.962,-68.45,Birds
5823.682611,5823.962625,3328.302,3622.642,0.28,294.34,-61.42,Birds
5823.920199,5824.157786,1267.925,1924.528,0.2376,656.604,-58.57,Birds
5824.624477,5824.921461,3237.736,3667.925,0.297,430.189,-63.43,Birds
5823.784434,5824.013537,4143.396,4935.849,0.2291,792.453,-71.45,Birds
5824.87055,5825.260873,2037.736,5479.245,0.3903,3441.509,-63.52,Birds
5825.829386,5826.228194,3305.66,3600,0.3988,294.34,-61.03,Birds
5825.591798,5825.880298,1200,1947.17,0.2885,747.17,-61.26,Birds
5825.939695,5826.143342,4188.679,5071.698,0.2036,883.019,-72.69,Birds
5827.713728,5827.866463,3237.736,3667.925,0.1527,430.189,-66.26,Birds
5828.477403,5828.961064,498.113,1064.151,0.4837,566.038,-65.8,Birds
5828.519829,5828.893181,4460.377,5116.981,0.3734,656.604,-70.02,Birds
5829.249563,5829.351386,3283.019,3645.283,0.1018,362.264,-62.79,Birds
5830.513869,5830.641149,3237.736,3667.925,0.1273,430.189,-65.29,Birds
5831.031471,5831.150265,3283.019,3622.642,0.1188,339.623,-62.38,Birds
5831.60847,5831.718779,3305.66,3622.642,0.1103,316.981,-63.03,Birds
5832.100617,5832.236381,3396.226,3645.283,0.1358,249.057,-62.32,Birds
5832.575792,5832.711557,3305.66,3645.283,0.1358,339.623,-63.16,Birds
5833.067938,5833.212188,3260.377,3713.208,0.1442,452.83,-65.5,Birds
5833.483717,5833.58554,3305.66,3622.642,0.1018,316.981,-62.25,Birds
5834.043745,5834.137083,3373.585,3645.283,0.0933,271.698,-62,Birds
5834.688626,5834.841361,3237.736,3690.566,0.1527,452.83,-66.13,Birds
5832.737012,5833.059453,498.113,1018.868,0.3224,520.755,-63.18,Birds
5829.122284,5829.45321,6543.396,7539.623,0.3309,996.226,-66.09,Birds
5834.832876,5835.087435,2105.66,5569.811,0.2546,3464.151,-64.7,Birds
5834.991332,5835.237405,337.711,1958.724,0.2461,1621.013,-62.8,Birds
5835.144067,5835.288317,3264.54,3602.251,0.1442,337.711,-64.71,Birds
5835.85683,5835.98411,3219.512,3669.794,0.1273,450.281,-65.69,Birds
5836.30655,5836.569594,3309.568,3669.794,0.263,360.225,-63.87,Birds
5837.019313,5837.290842,3354.597,3714.822,0.2715,360.225,-63.68,Birds
5837.723592,5837.952694,3309.568,3647.28,0.2291,337.711,-62.39,Birds
5838.580605,5838.860619,3332.083,3714.822,0.28,382.739,-62.65,Birds
5838.359987,5838.716369,2251.407,4502.814,0.3564,2251.407,-64.49,Birds
5839.318824,5839.709147,495.31,1080.675,0.3903,585.366,-65.53,Birds
5839.437618,5839.819455,3332.083,3602.251,0.3818,270.169,-59.5,Birds
5840.286146,5840.591616,2206.379,5425.891,0.3055,3219.512,-65.21,Birds
5840.998909,5841.092247,3219.512,3647.28,0.0933,427.767,-63.68,Birds
5841.711672,5842.076539,2026.266,5178.236,0.3649,3151.97,-66.06,Birds
5837.036284,5837.401151,3461.669,11859.418,0.3649,8397.749,-63.96,Birds
5839.768544,5839.97219,2043.283,12624.896,0.2036,10581.614,-62.42,Birds
5840.837689,5841.160129,6028.273,11454.165,0.3224,5425.891,-62.58,Birds
5841.940775,5842.220789,6378.289,13312.623,0.28,6934.334,-63.49,Birds
5842.809894,5843.064453,6558.401,12006.807,0.2546,5448.405,-60.95,Birds
5843.28507,5843.573569,3335.224,6982.504,0.2885,3647.28,-65.77,Birds
5844.014804,5844.396641,427.767,990.619,0.3818,562.852,-65.45,Birds
5844.67725,5845.008176,1936.21,5065.666,0.3309,3129.456,-64.6,Birds
5845.822762,5846.017924,1170.732,1913.696,0.1952,742.964,-58.85,Birds
5846.781599,5846.97676,1193.246,2138.837,0.1952,945.591,-58.77,Birds
5847.188892,5847.494362,1170.732,4592.871,0.3055,3422.139,-57.29,Birds
5845.483351,5845.771851,2994.371,3242.026,0.2885,247.655,-71.55,Birds
5847.053128,5847.324657,2994.371,3354.597,0.2715,360.225,-63.01,Birds
5847.89317,5848.351375,3061.914,3309.568,0.4582,247.655,-71.42,Birds
5843.972972,5844.363294,5517.126,13689.733,0.3903,8172.608,-55.35,Birds
5845.245763,5845.653057,6034.949,11325.756,0.4073,5290.807,-61.29,Birds
5846.238541,5846.679775,2228.893,14342.641,0.4412,12113.748,-58.01,Birds
5847.519818,5847.850744,3801.867,12559.841,0.3309,8757.974,-59.37,Birds
5848.63152,5848.979417,2318.949,5088.18,0.3479,2769.231,-64.98,Birds
5848.987902,5849.191549,1440.901,1936.21,0.2036,495.31,-57.92,Birds
5849.709151,5850.124929,3016.886,3467.167,0.4158,450.281,-65.97,Birds
5850.421914,5850.89709,3151.97,3512.195,0.4752,360.225,-60.44,Birds
5851.686221,5851.966235,3219.512,3512.195,0.28,292.683,-60.18,Birds
5852.594145,5852.975983,3084.428,3467.167,0.3818,382.739,-64.06,Birds
5850.854663,5851.168619,2093.809,6168.856,0.314,4075.047,-60.71,Birds
5850.057047,5850.396458,2307.038,11988.088,0.3394,9681.051,-61.29,Birds
5849.149122,5849.497019,3230.115,14161.351,0.3479,10931.236,-55.96,Birds
5851.563373,5851.911269,2183.865,4435.272,0.3479,2251.407,-61.17,Birds
5853.531958,5853.828942,3196.998,3422.139,0.297,225.141,-59.82,Birds
5853.727119,5854.142898,2228.893,6236.398,0.4158,4007.505,-62.25,Birds
5854.592617,5855.093249,3174.484,3534.709,0.5006,360.225,-64.41,Birds
5854.635044,5854.923543,1395.872,1913.696,0.2885,517.824,-59,Birds
5851.76702,5852.030063,1260.788,1846.154,0.263,585.366,-53.72,Birds
5855.152646,5855.492057,787.992,2611.632,0.3394,1823.64,-54.89,Birds
5855.339322,5855.797527,1778.612,4480.3,0.4582,2701.689,-64.21,Birds
5855.704189,5856.179364,3129.456,3444.653,0.4752,315.197,-63.76,Birds
5856.81576,5857.367303,3174.484,3444.653,0.5515,270.169,-60.57,Birds
5854.22775,5854.635044,2318.949,11752.345,0.4073,9433.396,-63.37,Birds
5857.137405,5857.493787,2183.865,4772.983,0.3564,2589.118,-63.83,Birds
5857.977448,5858.410197,3196.998,3422.139,0.4327,225.141,-59.62,Birds
5858.265947,5858.707182,2634.146,5110.694,0.4412,2476.548,-65.65,Birds
5859.12296,5859.598136,3061.914,3489.681,0.4752,427.767,-62.42,Birds
5859.479342,5859.844209,2228.893,4367.73,0.3649,2138.837,-62.39,Birds
5859.946032,5860.353326,495.31,968.105,0.4073,472.795,-65.06,Birds
5860.276958,5860.701222,3196.998,3467.167,0.4243,270.169,-63.15,Birds
5860.607884,5860.998207,2296.435,5538.462,0.3903,3242.026,-59.94,Birds
5861.53278,5861.617632,3084.428,3489.681,0.0849,405.253,-65.36,Birds
5861.867674,5862.402246,2116.323,5110.694,0.5346,2994.371,-66.06,Birds
5863.284715,5863.539274,3467.167,5178.236,0.2546,1711.069,-64.8,Birds
5863.445935,5863.615641,3174.484,3534.709,0.1697,360.225,-67.54,Birds
5864.438713,5864.80358,2093.809,4637.899,0.3649,2544.09,-62.99,Birds
5865.202388,5865.41452,3039.4,3579.737,0.2121,540.338,-69.04,Birds
5865.753931,5866.00849,3264.54,3579.737,0.2546,315.197,-67.69,Birds
5863.573215,5864.141728,225.141,607.88,0.5685,382.739,-65.78,Domestic mammals
5866.47518,5866.840047,2454.034,4863.039,0.3649,2409.006,-65.08,Birds
5866.961535,5867.300946,3128.571,3450,0.3394,321.429,-64.65,Birds
5867.691269,5867.979768,2485.714,5292.857,0.2885,2807.143,-64.14,Birds
5867.920371,5868.242812,3300,3600,0.3224,300,-63.49,Birds
5868.488885,5868.582223,3128.571,3471.429,0.0933,342.857,-64.38,Birds
5868.709502,5868.998002,1971.429,4928.571,0.2885,2957.143,-63.18,Birds
5869.116796,5869.456207,3257.143,3642.857,0.3394,385.714,-64.39,Birds
5869.70228,5869.965324,3128.571,3492.857,0.263,364.286,-66.69,Birds
5866.97002,5867.351858,450,1050,0.3818,600,-65.45,Birds
5867.784607,5868.387062,257.143,600,0.6025,342.857,-66.39,Domestic mammals
5870.678087,5871.042954,2035.714,5335.714,0.3649,3300,-63.84,Birds
5870.508381,5870.601719,3107.143,3535.714,0.0933,428.571,-63.23,Birds
5871.543585,5871.653894,3321.429,3600,0.1103,278.571,-64.76,Birds
5871.933908,5872.332716,2142.857,4992.857,0.3988,2850,-64.41,Birds
5871.686576,5872.246605,257.143,578.571,0.56,321.429,-66.34,Domestic mammals
5872.916942,5873.078162,3214.286,3707.143,0.1612,492.857,-67.03,Birds
5873.409088,5873.553337,3321.429,3578.571,0.1442,257.143,-64.06,Birds
5873.824866,5874.079425,2400,5485.714,0.2546,3085.714,-62.17,Birds
5874.283071,5874.452777,3257.143,3621.429,0.1697,364.286,-65.63,Birds
5874.775217,5874.927952,3300,3600,0.1527,300,-64.45,Birds
5875.080688,5875.504951,2164.286,4628.571,0.4243,2464.286,-60.61,Birds
5875.335246,5875.428584,3342.857,3642.857,0.0933,300,-62.48,Birds
5875.980127,5876.08195,3300,3600,0.1018,300,-62.73,Birds
5876.158318,5876.489244,2250,4692.857,0.3309,2442.857,-61.36,Birds
5875.657686,5876.200744,342.857,557.143,0.5431,214.286,-65.92,Domestic mammals
5876.69289,5876.794714,3878.571,11828.571,0.1018,7950,-61.97,Birds
5876.845625,5877.057757,4564.286,11764.286,0.2121,7200,-62.32,Birds
5876.905022,5877.159581,2592.857,4971.429,0.2546,2378.571,-66.47,Birds
5877.558389,5877.940226,2035.714,4328.571,0.3818,2292.857,-60.55,Birds
5878.126902,5878.296608,3235.714,3707.143,0.1697,471.429,-65.95,Birds
5878.525711,5878.627534,3342.857,3600,0.1018,257.143,-63.14,Birds
5878.34752,5878.746328,771.429,1114.286,0.3988,342.857,-70.45,Birds
5878.483284,5879.017857,3107.143,7778.571,0.5346,4671.429,-64.06,Birds
5879.034827,5879.40818,2464.286,5207.143,0.3734,2742.857,-69.32,Birds
5878.97543,5879.323327,3321.429,3642.857,0.3479,321.429,-64.08,Birds
5879.815473,5879.942752,3107.143,3835.714,0.1273,728.571,-66.38,Birds
5879.484547,5879.679708,1285.714,1907.143,0.1952,621.429,-63.76,Birds
5237.066628,5237.831951,3248.731,3593.909,0.7653,345.178,-64.5,Birds
5263.910405,5267.413232,3208.122,3654.822,3.5028,446.701,-60.53,Birds
5261.796497,5263.778488,3248.731,3675.127,1.982,426.396,-59.53,Birds
5272.555866,5272.84041,2476.19,4656.085,0.2845,2179.894,-60.68,Birds
5273.432352,5273.658024,6158.73,8359.788,0.2257,2201.058,-66.05,Birds
5223.443956,5223.659816,3286.219,3604.24,0.2159,318.021,-63.4,Birds
5257.152498,5257.525347,2450.382,4625.954,0.3728,2175.573,-59.73,Birds
5238.262274,5238.468322,4893.204,6368.932,0.206,1475.728,-63.11,Birds
5261.786402,5262.100381,2106.87,5404.58,0.314,3297.71,-60.54,Birds
5238.586064,5238.860796,3184.466,5378.641,0.2747,2194.175,-63.59,Birds
5233.377455,5233.897482,3280.277,4775.087,0.52,1494.81,-63.47,Birds
5233.338208,5233.907294,3155.709,3529.412,0.5691,373.702,-61.01,Birds
5235.781035,5235.947836,5916.955,7951.557,0.1668,2034.602,-63.98,Birds
5247.546616,5248.351187,3492.386,3695.431,0.8046,203.046,-62.9,Birds
5220,5220.58871,1462.898,1886.926,0.5887,424.028,-65.15,Birds
5255.700345,5256.377362,5221.374,6435.115,0.677,1213.74,-66.76,Birds
5222.874869,5223.257531,2332.155,4515.901,0.3827,2183.746,-67.16,Birds
5273.821594,5274.047266,3513.228,5227.513,0.2257,1714.286,-62.75,Birds
5224.837237,5225.12178,2692.58,6508.834,0.2845,3816.254,-63.84,Birds
5246.624303,5247.056024,3370.558,3736.041,0.4317,365.482,-60.11,Birds
5221.314786,5221.560082,2438.163,4685.512,0.2453,2247.35,-68.4,Birds
5259.794882,5261.649319,3309.645,3715.736,1.8544,406.091,-59.98,Birds
5236.026331,5236.320686,2304.498,4982.699,0.2944,2678.201,-67.76,Birds
5253.983273,5254.365935,2541.985,5656.489,0.3827,3114.504,-63.64,Birds
5232.612131,5233.171406,2532.872,5771.626,0.5593,3238.754,-63.52,Birds
5236.34031,5236.693536,4330.097,5165.049,0.3532,834.951,-65.19,Birds
5235.428129,5235.889286,3238.754,3653.979,0.4612,415.225,-61.02,Birds
5228.076595,5228.194337,4027.682,6290.657,0.1177,2262.976,-64.58,Birds
5238.469721,5238.724828,1847.716,2517.766,0.2551,670.051,-69.72,Birds
5249.703886,5250.233725,3370.558,3776.65,0.5298,406.091,-61.92,Birds
5243.343916,5243.657895,2194.175,3611.65,0.314,1417.476,-60.07,Birds
5264.131431,5264.386539,4053.435,6870.229,0.2551,2816.794,-69.94,Birds
5243.916235,5245.32914,3329.949,3817.259,1.4129,487.31,-61.3,Birds
5225.877292,5226.053905,2862.191,4982.332,0.1766,2120.141,-70.33,Birds
5261.119197,5261.482235,6595.42,7992.366,0.363,1396.947,-60.2,Birds
5261.148915,5261.580636,2944.162,3167.513,0.4317,223.35,-68.05,Birds
5245.639886,5246.061796,5203.883,5883.495,0.4219,679.612,-64.29,Birds
5230.492774,5230.846,2740.484,5335.64,0.3532,2595.156,-61.04,Birds
5248.2204,5248.514755,2543.689,4757.282,0.2944,2213.592,-69.61,Birds
5229.420817,5229.75442,2055.363,5916.955,0.3336,3861.592,-63.18,Birds
5244.707762,5244.943246,5961.165,7223.301,0.2355,1262.136,-63.44,Birds
5246.915426,5247.219593,2776.699,5300.971,0.3042,2524.272,-60.76,Birds
5253.558577,5279.999979,5807.107,6172.589,26.4414,365.482,-67.46,Birds
5272.245119,5272.529663,6349.206,8380.952,0.2845,2031.746,-62.05,Birds
5242.637464,5242.8337,4155.34,6116.505,0.1962,1961.165,-70.48,Birds
5244.21717,5244.501713,6407.767,7844.66,0.2845,1436.893,-63.53,Birds
5252.272886,5252.822349,487.633,1144.876,0.5495,657.244,-55,Birds
5222.590326,5222.815998,3371.025,3625.442,0.2257,254.417,-63.38,Birds
5269.980702,5270.196562,3269.036,3736.041,0.2159,467.005,-60.55,Birds
5266.515708,5266.810063,2473.282,4351.145,0.2944,1877.863,-68.81,Birds
5247.425641,5247.906421,2446.602,5844.66,0.4808,3398.058,-66.5,Birds
5231.670195,5231.944926,3217.993,3467.128,0.2747,249.135,-59.4,Birds
5255.719969,5256.239996,3251.908,4786.26,0.52,1534.351,-61.86,Birds
5223.826617,5224.022854,3307.42,3646.643,0.1962,339.223,-62.64,Birds
5245.620263,5245.855747,5902.913,8310.68,0.2355,2407.767,-66.88,Birds
5270.173619,5270.595528,2497.354,5544.974,0.4219,3047.619,-63.31,Birds
5222.423524,5222.953364,466.431,1123.675,0.5298,657.244,-54.35,Birds
5220.225672,5220.461156,3985.866,6466.431,0.2355,2480.565,-72.48,Birds
5255.855909,5256.375936,3370.558,3756.345,0.52,385.787,-62.31,Birds
5228.52794,5228.802671,2636.678,5501.73,0.2747,2865.052,-60.64,Birds
5272.987587,5273.154389,3365.079,5396.825,0.1668,2031.746,-64.84,Birds
5268.250499,5268.613537,2095.238,5354.497,0.363,3259.259,-67.03,Birds
5237.850176,5238.164155,2194.175,4951.456,0.314,2757.282,-62.17,Birds
5244.864751,5245.473085,2349.515,5262.136,0.6083,2912.621,-61.87,Birds
5277.873883,5278.109367,3132.275,5333.333,0.2355,2201.058,-69.67,Birds
5241.481955,5241.766499,3472.081,3878.173,0.2845,406.091,-63.8,Birds
5245.993994,5249.271149,1339.806,2155.34,3.2772,815.534,-66.59,Birds
5228.292456,5228.429821,3591.696,6083.045,0.1374,2491.349,-65.13,Birds
5220.981184,5221.59933,3265.018,3646.643,0.6181,381.625,-62.95,Birds
5267.985579,5268.289746,3259.259,5058.201,0.3042,1798.942,-61.25,Birds
5272.863265,5273.098749,6306.878,8867.725,0.2355,2560.847,-63.26,Birds
5245.198354,5245.433838,6291.262,8271.845,0.2355,1980.583,-64.85,Birds
5239.57706,5239.900851,2601.942,5359.223,0.3238,2757.282,-61.86,Birds
5267.622541,5267.93652,2539.683,4698.413,0.314,2158.73,-57.88,Birds
5238.860796,5239.007973,6757.282,8077.67,0.1472,1320.388,-59.38,Birds
5269.244814,5269.735406,3187.817,3411.168,0.4906,223.35,-69.2,Birds
5245.541768,5245.806688,3922.33,5495.146,0.2649,1572.816,-67.18,Birds
5273.174012,5273.448744,3978.836,5312.169,0.2747,1333.333,-63.82,Birds
5250.694881,5251.303215,3431.472,3857.868,0.6083,426.396,-59.69,Birds
5279.049087,5279.372878,2814.815,5439.153,0.3238,2624.339,-66.27,Birds
5227.065976,5227.330895,5833.91,8283.737,0.2649,2449.827,-65.56,Birds
5222.148793,5222.403901,3265.018,3667.845,0.2551,402.827,-65.24,Birds
5272.009635,5272.215684,6560.847,7894.18,0.206,1333.333,-61.74,Birds
5240.705421,5241.088083,2174.757,4951.456,0.3827,2776.699,-62.93,Birds
5225.465194,5225.779173,2438.163,4621.908,0.314,2183.746,-62.6,Birds
5262.698903,5262.826457,3709.924,5358.779,0.1276,1648.855,-62.79,Birds
5227.252401,5227.379955,4297.578,5564.014,0.1276,1266.436,-63.14,Birds
5236.644477,5236.919209,6020.761,7972.318,0.2747,1951.557,-66.04,Birds
5249.879483,5250.242521,1922.33,4427.184,0.363,2504.854,-61.92,Birds
5257.710346,5258.132255,3126.904,3837.563,0.4219,710.66,-61.21,Birds
5276.048881,5276.608156,3470.899,5269.841,0.5593,1798.942,-63.38,Birds
5236.222568,5236.438428,5854.671,8117.647,0.2159,2262.976,-66.06,Birds
5243.451846,5243.726578,3262.136,5786.408,0.2747,2524.272,-62.27,Birds
5271.037061,5271.331416,6645.503,8042.328,0.2944,1396.825,-59.84,Birds
5255.023328,5255.317684,4007.634,8221.374,0.2944,4213.74,-62.23,Birds
5254.807468,5255.219565,2656.489,7809.16,0.4121,5152.672,-60.01,Birds
5272.867948,5274.36916,2116.402,3047.619,1.5012,931.217,-71.33,Birds
5253.9426,5254.58037,3187.817,3634.518,0.6378,446.701,-60.92,Birds
5229.756886,5230.070865,3301.038,3778.547,0.314,477.509,-61.99,Birds
5220,5220.21586,3371.025,3646.643,0.2159,275.618,-64.77,Birds
5262.963822,5263.179683,6000,8931.298,0.2159,2931.298,-60.87,Birds
5255.002279,5255.434,3289.34,3573.604,0.4317,284.264,-57.17,Birds
5259.353349,5259.824317,3187.817,3736.041,0.471,548.223,-63.37,Birds
5259.137488,5259.500526,2944.162,3269.036,0.363,324.873,-66.9,Birds
5222.040863,5222.246911,5469.965,6975.265,0.206,1505.3,-68.4,Birds
5230.649764,5230.993178,3155.709,3757.785,0.3434,602.076,-60.82,Birds
5220.569087,5220.735888,1908.127,2565.371,0.1668,657.244,-72.5,Birds
5243.795261,5244.001309,3242.718,4854.369,0.206,1611.65,-63.04,Birds
5262.649844,5262.973634,6022.901,8656.489,0.3238,2633.588,-62.14,Birds
5235.938025,5236.193132,5252.595,8470.588,0.2551,3217.993,-63.63,Birds
5267.38313,5268.472245,2116.402,2708.995,1.0891,592.593,-67.29,Birds
5242.242853,5242.684386,466.431,1144.876,0.4415,678.445,-55.63,Birds
5243.697142,5243.942438,5514.563,6330.097,0.2453,815.534,-62.98,Birds
5256.71935,5257.288437,3106.599,3776.65,0.5691,670.051,-59.88,Birds
5258.153305,5258.437848,2427.481,4786.26,0.2845,2358.779,-64.56,Birds
5245.365155,5245.600639,6601.942,9145.631,0.2355,2543.689,-67.56,Birds
5236.703348,5236.919209,2077.67,5533.981,0.2159,3456.311,-61.45,Birds
5244.91381,5245.217977,5650.485,8446.602,0.3042,2796.117,-64.5,Birds
5235.241704,5235.624366,2159.17,4546.713,0.3827,2387.543,-62.02,Birds
5273.206679,5273.412728,5968.254,8783.069,0.206,2814.815,-64.05,Birds
5278.826797,5279.999979,3411.168,3959.391,1.1732,548.223,-67.2,Birds
5236.789883,5237.221604,551.237,1166.078,0.4317,614.841,-54.13,Birds
5241.608111,5242.069267,2310.68,5320.388,0.4612,3009.709,-61.99,Birds
5238.301521,5238.566441,2504.854,4776.699,0.2649,2271.845,-62.56,Birds
5224.513446,5224.847049,3286.219,3625.442,0.3336,339.223,-61.91,Birds
5248.684789,5249.204817,3370.558,3776.65,0.52,406.091,-64.63,Birds
5231.415087,5231.836996,2200.692,5231.834,0.4219,3031.142,-61.85,Birds
5260.079425,5260.570017,2862.944,3350.254,0.4906,487.31,-69.15,Birds
5258.568402,5259.265042,3228.426,3593.909,0.6966,365.482,-58.32,Birds
5272.559098,5272.843641,6074.074,8910.053,0.2845,2835.979,-61.06,Birds
5265.760196,5266.093799,2702.29,5656.489,0.3336,2954.198,-58.91,Birds
5236.350122,5236.60523,3281.553,3631.068,0.2551,349.515,-59.8,Birds
5260.677664,5260.972019,2473.282,5427.481,0.2944,2954.198,-60.44,Birds
5252.009668,5252.82405,3269.036,3796.954,0.8144,527.919,-66.59,Birds
